,latlon,count,lon,lat
9939,"('-122.9080556', '47.0075')",15,-122.9080556,47.0075
9940,"('-93.2208333', '43.4441667')",1,-93.2208333,43.4441667
9941,"('-73.2933333', '40.8427778')",10,-73.2933333,40.8427778
9942,"('-110.9758333', '31.4713889')",4,-110.9758333,31.4713889
9943,"('-86.99', '38.1688889')",3,-86.99,38.1688889
9944,"('-74.194453', '40.009063')",1,-74.194453,40.009063
9945,"('-82.42841', '27.430509')",1,-82.42841,27.430509
9946,"('-77.3736111', '37.6086111')",6,-77.3736111,37.6086111
9947,"('-95.8391667', '33.1372222')",1,-95.8391667,33.1372222
9948,"('-83.1763889', '42.3222222')",12,-83.1763889,42.3222222
9949,"('-79.0783333', '40.0083333')",4,-79.0783333,40.0083333
9950,"('-81.77', '35.2380556')",1,-81.77,35.2380556
9951,"('-122.916431', '42.375959')",1,-122.916431,42.375959
9952,"('-71.9666667', '44.1669444')",1,-71.9666667,44.1669444
9953,"('-70.734287', '43.620447')",1,-70.734287,43.620447
9954,"('-83.4058333', '38.9488889')",8,-83.4058333,38.9488889
9955,"('-94.9025', '29.3836111')",8,-94.9025,29.3836111
9956,"('-86.2911111', '36.2080556')",7,-86.2911111,36.2080556
9957,"('-115.9269444', '47.4741667')",1,-115.9269444,47.4741667
9958,"('-80.366452', '40.491734')",2,-80.366452,40.491734
9959,"('-115.710179', '33.253533')",4,-115.710179,33.253533
9960,"('-71.7611111', '42.4375')",1,-71.7611111,42.4375
9961,"('-90.04898', '35.149534')",7,-90.04898,35.149534
9962,"('-88.028907', '32.755965')",1,-88.028907,32.755965
9963,"('-159.3711111', '21.9811111')",6,-159.3711111,21.9811111
9964,"('-80.1441667', '26.0519444')",4,-80.1441667,26.0519444
9965,"('-112.1583333', '34.345')",2,-112.1583333,34.345
9966,"('-74.6647222', '40.1811111')",4,-74.6647222,40.1811111
9967,"('-87.1855556', '44.9786111')",1,-87.1855556,44.9786111
9968,"('-83.8844444', '34.2275')",4,-83.8844444,34.2275
9969,"('-78.7380556', '42.9638889')",10,-78.7380556,42.9638889
9970,"('-102.9627778', '36.9030556')",1,-102.9627778,36.9030556
9971,"('-73.6441667', '41.2041667')",3,-73.6441667,41.2041667
9972,"('-93.852156', '30.023935')",1,-93.852156,30.023935
9973,"('-85.2269444', '30.7741667')",5,-85.2269444,30.7741667
9974,"('-82.5725', '27.5211111')",2,-82.5725,27.5211111
9975,"('-86.5244444', '40.5472222')",1,-86.5244444,40.5472222
9976,"('-111.962922', '33.37088')",1,-111.962922,33.37088
9977,"('-96.8741667', '46.4694444')",1,-96.8741667,46.4694444
9978,"('-71.2861111', '41.9444444')",11,-71.2861111,41.9444444
9979,"('-97.6769444', '30.6325')",15,-97.6769444,30.6325
9980,"('-122.6297222', '47.4180556')",2,-122.6297222,47.4180556
9981,"('-84.25603', '35.7973')",3,-84.25603,35.7973
9982,"('-82.2108333', '36.3486111')",8,-82.2108333,36.3486111
9983,"('-90.5363889', '38.4588889')",4,-90.5363889,38.4588889
9984,"('-103.7244444', '35.1716667')",5,-103.7244444,35.1716667
9985,"('-95.883323', '35.942043')",1,-95.883323,35.942043
9986,"('-105.0869444', '39.8027778')",22,-105.0869444,39.8027778
9987,"('-76.5591667', '40.7888889')",3,-76.5591667,40.7888889
9988,"('-117.8991667', '33.9166667')",13,-117.8991667,33.9166667
9989,"('-117.6708333', '33.4625')",3,-117.6708333,33.4625
9990,"('-86.588015', '41.222937')",1,-86.588015,41.222937
9991,"('-89.8683333', '43.4597222')",1,-89.8683333,43.4597222
9992,"('-73.677574', '41.193237')",1,-73.677574,41.193237
9993,"('-81.4536111', '41.6052778')",1,-81.4536111,41.6052778
9994,"('-122.9658333', '42.3136111')",3,-122.9658333,42.3136111
9995,"('-89.6313889', '34.1513889')",2,-89.6313889,34.1513889
9996,"('-87.7944444', '45.1544444')",1,-87.7944444,45.1544444
9997,"('-72.577841', '44.558803')",4,-72.577841,44.558803
9998,"('-75.0894444', '38.545')",2,-75.0894444,38.545
9999,"('-90.4225', '32.2591667')",1,-90.4225,32.2591667
10000,"('-83.5833333', '43.3719444')",4,-83.5833333,43.3719444
10001,"('-80.40655', '27.590521')",3,-80.40655,27.590521
10002,"('-83.7641667', '38.1447222')",1,-83.7641667,38.1447222
10003,"('-89.5625', '37.0977778')",1,-89.5625,37.0977778
10004,"('-118.4894444', '45.8119444')",1,-118.4894444,45.8119444
10005,"('-122.3861111', '45.5394444')",6,-122.3861111,45.5394444
10006,"('-94.7266667', '47.0041667')",2,-94.7266667,47.0041667
10007,"('-88.2988889', '44.0716667')",1,-88.2988889,44.0716667
10008,"('-78.8897222', '38.0683333')",6,-78.8897222,38.0683333
10009,"('-75.1447222', '39.7663889')",8,-75.1447222,39.7663889
10010,"('-87.969213', '41.885738')",1,-87.969213,41.885738
10011,"('-87.7202778', '41.5680556')",3,-87.7202778,41.5680556
10012,"('-87.649167', '44.175278')",1,-87.649167,44.175278
10013,"('-71.0416667', '42.1625')",6,-71.0416667,42.1625
10014,"('-84.4472222', '39.075')",1,-84.4472222,39.075
10015,"('-115.869348', '43.040147')",1,-115.869348,43.040147
10016,"('-71.147355', '43.031346')",1,-71.147355,43.031346
10017,"('-98.2622222', '29.875')",7,-98.2622222,29.875
10018,"('-75.9575', '42.3961111')",1,-75.9575,42.3961111
10019,"('-119.6972222', '34.4208333')",65,-119.6972222,34.4208333
10020,"('-85.5283333', '41.9233333')",2,-85.5283333,41.9233333
10021,"('-80.2444444', '36.0997222')",21,-80.2444444,36.0997222
10022,"('-108.5255556', '47.9177778')",2,-108.5255556,47.9177778
10023,"('-96.2802778', '46.475')",1,-96.2802778,46.475
10024,"('-86.1255556', '40.4272222')",1,-86.1255556,40.4272222
10025,"('-79.571587', '40.411367')",1,-79.571587,40.411367
10026,"('-81.3658333', '28.6608333')",9,-81.3658333,28.6608333
10027,"('-84.859352', '29.807988')",1,-84.859352,29.807988
10028,"('-74.4263889', '40.8577778')",8,-74.4263889,40.8577778
10029,"('-89.61006', '37.013211')",2,-89.61006,37.013211
10030,"('-86.895', '41.7075')",11,-86.895,41.7075
10031,"('-83.7825', '36.1536111')",1,-83.7825,36.1536111
10032,"('-83.5966667', '33.965')",3,-83.5966667,33.965
10033,"('-91.7908333', '33.6288889')",1,-91.7908333,33.6288889
10034,"('-122.182325', '47.376894')",2,-122.182325,47.376894
10035,"('-118.41306', '35.12778')",1,-118.41306,35.12778
10036,"('-117.2888889', '34.1083333')",43,-117.2888889,34.1083333
10037,"('-77.424284', '39.220256')",1,-77.424284,39.220256
10038,"('-98.323221', '29.546235')",1,-98.323221,29.546235
10039,"('-95.9375', '41.2586111')",117,-95.9375,41.2586111
10040,"('-87.7730556', '30.8827778')",2,-87.7730556,30.8827778
10041,"('-109.9636111', '33.8369444')",1,-109.9636111,33.8369444
10042,"('-91.7202778', '38.2858333')",1,-91.7202778,38.2858333
10043,"('-121.894955', '37.339386')",1,-121.894955,37.339386
10044,"('-79.5425', '36.1055556')",4,-79.5425,36.1055556
10045,"('-76.4122222', '40.7969444')",3,-76.4122222,40.7969444
10046,"('-80.3088889', '25.9083333')",4,-80.3088889,25.9083333
10047,"('-86.570551', '35.152027')",2,-86.570551,35.152027
10048,"('-87.7358333', '31.9133333')",1,-87.7358333,31.9133333
10049,"('-80.6591667', '40.9483333')",3,-80.6591667,40.9483333
10050,"('-95.8083333', '29.5569444')",1,-95.8083333,29.5569444
10051,"('-75.2344444', '39.4272222')",2,-75.2344444,39.4272222
10052,"('-71.9286111', '42.3111111')",1,-71.9286111,42.3111111
10053,"('-121.290985', '39.201018')",1,-121.290985,39.201018
10054,"('-70.6041667', '41.4541667')",1,-70.6041667,41.4541667
10055,"('-80.982884', '35.304969')",2,-80.982884,35.304969
10056,"('-89.8375', '31.2516667')",4,-89.8375,31.2516667
10057,"('-84.0880556', '30.4508333')",1,-84.0880556,30.4508333
10058,"('-83.272008', '42.763743')",1,-83.272008,42.763743
10059,"('-80.851389', '41.290556')",1,-80.851389,41.290556
10060,"('-82.8063889', '37.4027778')",1,-82.8063889,37.4027778
10061,"('-70.5138889', '41.3888889')",3,-70.5138889,41.3888889
10062,"('-93.4838889', '31.5686111')",2,-93.4838889,31.5686111
10063,"('-102.4277778', '35.2427778')",1,-102.4277778,35.2427778
10064,"('-85.3863889', '40.1933333')",17,-85.3863889,40.1933333
10065,"('-92.7530556', '39.0116667')",1,-92.7530556,39.0116667
10066,"('-91.8727778', '44.6338889')",1,-91.8727778,44.6338889
10067,"('-93.7908333', '41.6883333')",1,-93.7908333,41.6883333
10068,"('-72.6169444', '44.5938889')",2,-72.6169444,44.5938889
10069,"('-73.8075', '40.8952778')",1,-73.8075,40.8952778
10070,"('-75.9219444', '39.8916667')",1,-75.9219444,39.8916667
10071,"('-122.3861111', '47.6761111')",2,-122.3861111,47.6761111
10072,"('-87.9888889', '41.9316667')",4,-87.9888889,41.9316667
10073,"('-110.3252778', '41.7691667')",1,-110.3252778,41.7691667
10074,"('-76.577105', '41.29048')",1,-76.577105,41.29048
10075,"('-80.0797222', '40.6533333')",1,-80.0797222,40.6533333
10076,"('-89.5394444', '39.8441667')",1,-89.5394444,39.8441667
10077,"('-79.852082', '36.070378')",1,-79.852082,36.070378
10078,"('-121.0047222', '40.3061111')",5,-121.0047222,40.3061111
10079,"('-109.2580556', '46.2972222')",1,-109.2580556,46.2972222
10080,"('-79.061578', '34.987143')",1,-79.061578,34.987143
10081,"('-84.1177778', '42.9819444')",2,-84.1177778,42.9819444
10082,"('-80.485438', '27.838145')",2,-80.485438,27.838145
10083,"('-74.3441667', '43.0527778')",2,-74.3441667,43.0527778
10084,"('-121.8875', '37.5944444')",1,-121.8875,37.5944444
10085,"('-95.4558333', '30.3116667')",11,-95.4558333,30.3116667
10086,"('-71.1375', '42.4522222')",2,-71.1375,42.4522222
10087,"('-75.2858333', '40.0066667')",2,-75.2858333,40.0066667
10088,"('5.264702', '52.350785')",1,5.264702,52.350785
10089,"('-79.9594444', '38.9480556')",1,-79.9594444,38.9480556
10090,"('-124.0330556', '44.8813889')",1,-124.0330556,44.8813889
10091,"('-93.6975', '41.6730556')",1,-93.6975,41.6730556
10092,"('-118.1980556', '34.1119444')",1,-118.1980556,34.1119444
10093,"('-86.2572222', '31.5822222')",1,-86.2572222,31.5822222
10094,"('-89.4111111', '41.0247222')",1,-89.4111111,41.0247222
10095,"('-77.5319444', '39.3619444')",1,-77.5319444,39.3619444
10096,"('-116.527069', '32.69441')",1,-116.527069,32.69441
10097,"('-92.4147222', '40.7516667')",1,-92.4147222,40.7516667
10098,"('-112.4677778', '34.54')",36,-112.4677778,34.54
10099,"('-84.2483333', '42.1058333')",5,-84.2483333,42.1058333
10100,"('-82.7002778', '35.2541667')",1,-82.7002778,35.2541667
10101,"('-72.8069444', '44.9069444')",1,-72.8069444,44.9069444
10102,"('-76.3427778', '42.2327778')",1,-76.3427778,42.2327778
10103,"('-83.6216667', '39.9991667')",2,-83.6216667,39.9991667
10104,"('-77.945', '34.2255556')",52,-77.945,34.2255556
10105,"('-86.7216667', '38.14')",1,-86.7216667,38.14
10106,"('-96.8036111', '36.3377778')",1,-96.8036111,36.3377778
10107,"('-104.7155556', '40.0072222')",1,-104.7155556,40.0072222
10108,"('-123.7986111', '40.4694444')",2,-123.7986111,40.4694444
10109,"('-80.2133333', '38.1352778')",2,-80.2133333,38.1352778
10110,"('-67.8669444', '46.5158333')",1,-67.8669444,46.5158333
10111,"('-75.2513889', '44.3244444')",2,-75.2513889,44.3244444
10112,"('-103.9725', '36.3047222')",1,-103.9725,36.3047222
10113,"('-83.235155', '34.369827')",1,-83.235155,34.369827
10114,"('-78.2255556', '34.3397222')",1,-78.2255556,34.3397222
10115,"('-78.758326', '41.121012')",2,-78.758326,41.121012
10116,"('-118.9036111', '36.4388889')",2,-118.9036111,36.4388889
10117,"('-121.5433333', '38.9611111')",1,-121.5433333,38.9611111
10118,"('-85.4038889', '44.7736111')",1,-85.4038889,44.7736111
10119,"('-107.5544444', '46.1291667')",2,-107.5544444,46.1291667
10120,"('-73.7930556', '41.1327778')",4,-73.7930556,41.1327778
10121,"('-89.1172222', '35.7847222')",3,-89.1172222,35.7847222
10122,"('-97.0175', '42.2305556')",2,-97.0175,42.2305556
10123,"('-83.2322222', '33.08')",3,-83.2322222,33.08
10124,"('-76.3936111', '36.46')",1,-76.3936111,36.46
10125,"('-92.573202', '34.464057')",1,-92.573202,34.464057
10126,"('-77.2697222', '39.3825')",1,-77.2697222,39.3825
10127,"('-88.0933333', '42.1969444')",4,-88.0933333,42.1969444
10128,"('-105.081373', '39.70471')",1,-105.081373,39.70471
10129,"('-70.6736111', '41.5263889')",2,-70.6736111,41.5263889
10130,"('-75.0602778', '40.3236111')",1,-75.0602778,40.3236111
10131,"('-75.4936111', '41.4133333')",2,-75.4936111,41.4133333
10132,"('-74.4930556', '40.5725')",2,-74.4930556,40.5725
10133,"('-95.2702778', '31.9636111')",2,-95.2702778,31.9636111
10134,"('-88.3791667', '39.1652778')",1,-88.3791667,39.1652778
10135,"('-74.8716667', '41.6833333')",1,-74.8716667,41.6833333
10136,"('-111.9294444', '41.1325')",1,-111.9294444,41.1325
10137,"('-88.2338889', '30.5066667')",3,-88.2338889,30.5066667
10138,"('-71.670836', '41.494476')",2,-71.670836,41.494476
10139,"('-84.7027778', '40.9166667')",1,-84.7027778,40.9166667
10140,"('-83.421661', '35.21201')",1,-83.421661,35.21201
10141,"('-71.6861111', '42.2069444')",1,-71.6861111,42.2069444
10142,"('-114.4008333', '44.2594444')",1,-114.4008333,44.2594444
10143,"('-98.0694444', '27.7519444')",6,-98.0694444,27.7519444
10144,"('-97.8663889', '32.8719444')",1,-97.8663889,32.8719444
10145,"('-75.0619444', '40.5261111')",1,-75.0619444,40.5261111
10146,"('-85.0138889', '45.2166667')",4,-85.0138889,45.2166667
10147,"('-123.8041667', '39.4458333')",5,-123.8041667,39.4458333
10148,"('-75.5711111', '43.1380556')",4,-75.5711111,43.1380556
10149,"('-78.6388889', '35.7719444')",65,-78.6388889,35.7719444
10150,"('-97.9905556', '26.1591667')",4,-97.9905556,26.1591667
10151,"('-81.346056', '28.56784')",1,-81.346056,28.56784
10152,"('-120.066524', '38.234954')",1,-120.066524,38.234954
10153,"('-81.2508333', '37.7075')",1,-81.2508333,37.7075
10154,"('-84.1766667', '42.9977778')",2,-84.1766667,42.9977778
10155,"('-85.025', '30.2275')",1,-85.025,30.2275
10156,"('-73.837079', '40.912599')",2,-73.837079,40.912599
10157,"('-76.7305556', '39.7930556')",1,-76.7305556,39.7930556
10158,"('-85.3508333', '40.3402778')",1,-85.3508333,40.3402778
10159,"('-72.2758333', '41.4902778')",2,-72.2758333,41.4902778
10160,"('-94.3356', '38.2538')",13,-94.3356,38.2538
10161,"('-98.2297222', '26.2030556')",13,-98.2297222,26.2030556
10162,"('-94.7569444', '39.8633333')",1,-94.7569444,39.8633333
10163,"('-82.8311111', '36.1630556')",11,-82.8311111,36.1630556
10164,"('-80.7508333', '39.9708333')",1,-80.7508333,39.9708333
10165,"('-74.427374', '40.630103')",1,-74.427374,40.630103
10166,"('-123.1819444', '40.5544444')",1,-123.1819444,40.5544444
10167,"('-96.6858333', '30.1491667')",1,-96.6858333,30.1491667
10168,"('-81.6222222', '32.1358333')",1,-81.6222222,32.1358333
10169,"('-122.6872222', '46.8883333')",2,-122.6872222,46.8883333
10170,"('-95.9305556', '42.2291667')",1,-95.9305556,42.2291667
10171,"('-121.6533333', '37.1305556')",14,-121.6533333,37.1305556
10172,"('-80.069094', '32.89402')",1,-80.069094,32.89402
10173,"('-122.3094444', '41.31')",10,-122.3094444,41.31
10174,"('-92.6661111', '33.2075')",8,-92.6661111,33.2075
10175,"('-122.1483333', '39.1547222')",2,-122.1483333,39.1547222
10176,"('-84.9519444', '40.6577778')",1,-84.9519444,40.6577778
10177,"('-69.5036111', '44.6377778')",4,-69.5036111,44.6377778
10178,"('-71.25', '42.1416667')",2,-71.25,42.1416667
10179,"('-78.656894', '37.431573')",10,-78.656894,37.431573
10180,"('-96.2183333', '34.5380556')",1,-96.2183333,34.5380556
10181,"('-92.8361111', '37.9938889')",1,-92.8361111,37.9938889
10182,"('-86.4822222', '39.5788889')",1,-86.4822222,39.5788889
10183,"('-88.7741667', '43.0761111')",1,-88.7741667,43.0761111
10184,"('-73.0569444', '41.2222222')",34,-73.0569444,41.2222222
10185,"('-73.8916667', '41.2083333')",2,-73.8916667,41.2083333
10186,"('-119.569295', '37.730505')",1,-119.569295,37.730505
10187,"('-94.1655556', '43.7677778')",1,-94.1655556,43.7677778
10188,"('-87.9886111', '34.1422222')",3,-87.9886111,34.1422222
10189,"('-96.8861111', '33.0888889')",8,-96.8861111,33.0888889
10190,"('-98.0552778', '30.7436111')",9,-98.0552778,30.7436111
10191,"('-89.4072222', '40.7036111')",2,-89.4072222,40.7036111
10192,"('-71.4166667', '41.7')",28,-71.4166667,41.7
10193,"('-122.4808333', '38.3138889')",1,-122.4808333,38.3138889
10194,"('-114.5675', '35.1477778')",16,-114.5675,35.1477778
10195,"('-90.3052778', '38.7441667')",1,-90.3052778,38.7441667
10196,"('-79.5233333', '40.4597222')",1,-79.5233333,40.4597222
10197,"('-80.2061111', '36.4091667')",1,-80.2061111,36.4091667
10198,"('-94.8788889', '38.5722222')",4,-94.8788889,38.5722222
10199,"('-88.7644444', '45.1572222')",1,-88.7644444,45.1572222
10200,"('-119.6275', '39.5219444')",1,-119.6275,39.5219444
10201,"('-76.7002778', '39.2544444')",3,-76.7002778,39.2544444
10202,"('-69.0411111', '45.085')",2,-69.0411111,45.085
10203,"('-83.6280556', '41.7658333')",3,-83.6280556,41.7658333
10204,"('-71.45', '41.45')",7,-71.45,41.45
10205,"('-87.8533333', '41.8638889')",1,-87.8533333,41.8638889
10206,"('-88.178386', '37.306586')",2,-88.178386,37.306586
10207,"('-76.0936111', '42.5961111')",1,-76.0936111,42.5961111
10208,"('-81.9169444', '38.4416667')",2,-81.9169444,38.4416667
10209,"('-88.6408333', '41.7688889')",1,-88.6408333,41.7688889
10210,"('-71.5163889', '42.9463889')",2,-71.5163889,42.9463889
10211,"('-90.4344444', '42.5327778')",1,-90.4344444,42.5327778
10212,"('-108.9027778', '33.3794444')",1,-108.9027778,33.3794444
10213,"('-116.8872222', '34.8633333')",1,-116.8872222,34.8633333
10214,"('-86.8752778', '40.4166667')",39,-86.8752778,40.4166667
10215,"('-92.6847222', '36.2261111')",1,-92.6847222,36.2261111
10216,"('-121.3016667', '38.5891667')",7,-121.3016667,38.5891667
10217,"('-86.0066667', '34.0141667')",8,-86.0066667,34.0141667
10218,"('-77.395247', '39.269208')",1,-77.395247,39.269208
10219,"('-80.2463889', '40.1738889')",11,-80.2463889,40.1738889
10220,"('-87.2266667', '34.565')",1,-87.2266667,34.565
10221,"('-75.01212', '40.314313')",1,-75.01212,40.314313
10222,"('-99.0811111', '40.6994444')",7,-99.0811111,40.6994444
10223,"('-117.0855556', '33.1191667')",50,-117.0855556,33.1191667
10224,"('-73.4166667', '42.1605556')",1,-73.4166667,42.1605556
10225,"('-121.843451', '37.380844')",1,-121.843451,37.380844
10226,"('-84.0844444', '42.4583333')",1,-84.0844444,42.4583333
10227,"('-74.021804', '40.178447')",2,-74.021804,40.178447
10228,"('-89.4038889', '39.4577778')",1,-89.4038889,39.4577778
10229,"('-116.301327', '33.100492')",3,-116.301327,33.100492
10230,"('-112.267407', '34.451249')",1,-112.267407,34.451249
10231,"('-81.557325', '30.210689')",1,-81.557325,30.210689
10232,"('-83.4169444', '41.1569444')",6,-83.4169444,41.1569444
10233,"('-116.3091667', '33.6633333')",9,-116.3091667,33.6633333
10234,"('-166.0966667', '61.5311111')",1,-166.0966667,61.5311111
10235,"('-82.6852778', '40.1536111')",2,-82.6852778,40.1536111
10236,"('-100.9205556', '37.0430556')",5,-100.9205556,37.0430556
10237,"('-91.9252778', '45.7394444')",1,-91.9252778,45.7394444
10238,"('-74.5944444', '41.7597222')",1,-74.5944444,41.7597222
10239,"('-93.1630556', '45.1425')",1,-93.1630556,45.1425
10240,"('-96.92', '45.8563889')",1,-96.92,45.8563889
10241,"('-122.0969444', '47.1394444')",1,-122.0969444,47.1394444
10242,"('-90.0466667', '29.9447222')",1,-90.0466667,29.9447222
10243,"('-104.9980556', '40.2333333')",1,-104.9980556,40.2333333
10244,"('-89.9041667', '44.3125')",2,-89.9041667,44.3125
10245,"('-93.9213889', '35.14')",2,-93.9213889,35.14
10246,"('-86.5263889', '39.7605556')",1,-86.5263889,39.7605556
10247,"('-111.187222', '47.504722')",2,-111.187222,47.504722
10248,"('-80.9033333', '37.9305556')",1,-80.9033333,37.9305556
10249,"('-89.0666667', '43.1683333')",2,-89.0666667,43.1683333
10250,"('-84.4083333', '39.3302778')",1,-84.4083333,39.3302778
10251,"('-116.679183', '33.814463')",1,-116.679183,33.814463
10252,"('-121.9055556', '37.4283333')",13,-121.9055556,37.4283333
10253,"('-85.2644444', '45.07')",4,-85.2644444,45.07
10254,"('-158.0072222', '21.3155556')",13,-158.0072222,21.3155556
10255,"('-112.430508', '40.581887')",1,-112.430508,40.581887
10256,"('-75.0730556', '40.5005556')",2,-75.0730556,40.5005556
10257,"('-86.6722222', '36.06')",7,-86.6722222,36.06
10258,"('-91.5294444', '33.1869444')",1,-91.5294444,33.1869444
10259,"('-155.671667', '20.023056')",1,-155.671667,20.023056
10260,"('-96.9591667', '34.7966667')",1,-96.9591667,34.7966667
10261,"('-74.425', '40.3766667')",1,-74.425,40.3766667
10262,"('-82.2252778', '36.8416667')",2,-82.2252778,36.8416667
10263,"('-75.0925', '39.66')",2,-75.0925,39.66
10264,"('-80.5766667', '37.1316667')",3,-80.5766667,37.1316667
10265,"('-99.1969444', '38.5227778')",1,-99.1969444,38.5227778
10266,"('-97.1244444', '39.3769444')",1,-97.1244444,39.3769444
